session,subjid,gameNum,turnCount,agent,objectLayer,costCond,visibilityCond,resourceCond,redFirst,meFirst,counterbalance,ownBPsize,step_other_expense,step_expense,energy_expense,other_expense,energy,score,points,pointsCumulative,helping_event,steps,helpful_steps,helped,purpleHelped,redHelped,purpleHelpingEvents,redHelpingEvents,purpleHelpfulSteps,redHelpfulSteps,partner_helped_thisgame,partner_helpingevents_thisgame,partner_helpfulsteps_thisgame,player_helped_lastgame,partner_helped_lastgame,player_helpingevents_lastgame,partner_helpingevents_lastgame,player_helpfulsteps_lastgame,partner_helpfulsteps_lastgame,environment,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize,nOwnVeg,nOtherVeg
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdpurple,5,18,purple,Items05,high,self,even,False,True,12.0,4,0.0,52.5,100.0,0.0,0,7,0,272,0,57,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,6,7,7,False,5,"3,2,2,2,2,3",7,7
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdred,5,18,red,Items05,high,self,even,False,False,12.0,4,0.0,50.0,100.0,0.0,0,7,0,364,0,57,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,6,7,7,False,5,"3,2,2,2,2,3",7,7
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdpurple,6,12,purple,Items08,high,self,even,False,True,12.0,4,0.0,48.0,96.0,0.0,4,5,20,292,0,43,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,9,3,5,True,2,"5,3",5,3
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdred,6,12,red,Items08,high,self,even,False,False,12.0,4,0.0,32.0,59.0,0.0,41,3,123,487,0,24,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,9,3,5,True,2,"5,3",3,5
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdpurple,7,13,purple,Items02,high,self,even,False,True,12.0,4,0.0,37.0,64.0,0.0,36,3,108,380,0,24,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,3,5,3,True,2,"5,3",3,5
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdred,7,13,red,Items02,high,self,even,False,False,12.0,4,0.0,48.0,96.0,0.0,4,5,20,507,0,43,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,3,5,3,True,2,"5,3",5,3
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdpurple,8,17,purple,Items10,high,self,even,True,False,12.0,4,0.0,50.0,100.0,0.0,0,7,0,380,0,63,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,11,7,7,True,5,"3,2,2,2,2,3",7,7
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdred,8,17,red,Items10,high,self,even,True,True,12.0,4,0.0,50.0,100.0,0.0,0,7,0,487,0,47,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,11,7,7,True,5,"3,2,2,2,2,3",7,7
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdpurple,9,9,purple,Items00,high,self,even,False,True,12.0,4,0.0,29.0,58.0,0.0,42,4,168,548,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,1,4,4,True,2,"4,4",4,4
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdred,9,9,red,Items00,high,self,even,False,False,12.0,4,0.0,26.0,52.0,0.0,48,4,192,679,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,1,4,4,True,2,"4,4",4,4
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdpurple,10,13,purple,Items09,high,self,even,False,True,12.0,4,0.0,37.0,64.0,0.0,36,3,108,656,0,24,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,10,5,3,True,2,"3,5",3,5
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdred,10,13,red,Items09,high,self,even,False,False,12.0,4,0.0,50.0,100.0,0.0,0,5,0,655,0,47,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,10,5,3,True,2,"3,5",5,3
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdpurple,11,9,purple,Items07,high,self,even,False,True,12.0,4,0.0,39.0,78.0,0.0,22,4,88,744,0,36,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,8,4,4,False,2,"4,4",4,4
dHW5OLkb8K4Sqd,dHW5OLkb8K4Sqdred,11,9,red,Items07,high,self,even,False,False,12.0,4,0.0,34.0,68.0,0.0,32,4,128,783,0,34,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,8,4,4,False,2,"4,4",4,4
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,0,18,purple,Items10,high,full,uneven,True,False,0.0,5,0.0,50.0,100.0,0.0,0,7,0,0,0,47,0,False,False,False,0,0,0,0,False,0,0,,,,,,,11,7,7,True,5,"3,2,2,2,2,3",7,7
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,0,18,red,Items10,high,full,uneven,True,True,0.0,3,0.0,50.0,100.0,0.0,0,7,0,0,0,80,0,False,False,False,0,0,0,0,False,0,0,,,,,,,11,7,7,True,5,"3,2,2,2,2,3",7,7
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,1,10,purple,Items00,high,full,uneven,True,False,0.0,5,0.0,29.0,58.0,0.0,42,4,168,168,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,1,4,4,True,2,"4,4",4,4
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,1,10,red,Items00,high,full,uneven,True,True,0.0,3,0.0,46.0,92.0,0.0,8,4,32,32,0,43,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,1,4,4,True,2,"4,4",4,4
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,2,10,purple,Items08,high,full,uneven,False,True,0.0,5,0.0,26.0,52.0,0.0,48,5,240,408,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,9,3,5,True,2,"5,3",5,3
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,2,10,red,Items08,high,full,uneven,False,False,0.0,3,0.0,27.0,54.0,0.0,46,3,138,146,0,24,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,9,3,5,True,2,"5,3",3,5
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,3,13,purple,Items02,high,full,uneven,False,True,0.0,5,0.0,37.0,64.0,0.0,36,3,108,486,0,24,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,3,5,3,True,2,"5,3",3,5
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,3,13,red,Items02,high,full,uneven,False,False,0.0,3,0.0,50.0,100.0,0.0,0,5,0,146,0,45,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,3,5,3,True,2,"5,3",5,3
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,4,11,purple,Items06,high,full,uneven,False,True,0.0,5,0.0,29.0,58.0,0.0,42,4,168,654,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,7,4,4,True,2,"4,4",4,4
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,4,11,red,Items06,high,full,uneven,False,False,0.0,3,0.0,48.0,96.0,0.0,4,4,16,162,0,45,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,7,4,4,True,2,"4,4",4,4
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,5,18,purple,Items11,high,full,uneven,True,False,0.0,5,0.0,50.0,100.0,0.0,0,7,0,654,0,59,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,12,7,7,False,5,"3,2,2,2,2,3",7,7
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,5,18,red,Items11,high,full,uneven,True,True,0.0,3,0.0,50.0,100.0,0.0,0,7,0,146,0,70,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,12,7,7,False,5,"3,2,2,2,2,3",7,7
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,6,18,purple,Items05,high,full,uneven,False,True,0.0,5,1.0,50.0,100.0,2.0,0,7,0,654,1,69,1,True,True,False,1,0,1,0,False,0,0,False,False,0.0,0.0,0.0,0.0,6,7,7,False,5,"3,2,2,2,2,3",7,7
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,6,18,red,Items05,high,full,uneven,False,False,0.0,3,0.0,52.5,100.0,0.0,0,7,0,146,0,59,0,False,True,False,1,0,1,0,True,1,1,False,False,0.0,0.0,0.0,0.0,6,7,7,False,5,"3,2,2,2,2,3",7,7
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,7,19,purple,Items04,high,full,uneven,False,True,0.0,5,0.0,50.0,100.0,0.0,0,7,0,654,0,49,0,False,False,False,0,0,0,0,False,0,0,True,False,1.0,0.0,1.0,0.0,5,7,7,True,5,"3,2,2,2,2,3",7,7
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,7,19,red,Items04,high,full,uneven,False,False,0.0,3,0.0,50.0,100.0,0.0,0,7,0,146,0,70,0,False,False,False,0,0,0,0,False,0,0,False,True,0.0,1.0,0.0,1.0,5,7,7,True,5,"3,2,2,2,2,3",7,7
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,8,13,purple,Items09,high,full,uneven,False,True,0.0,5,0.0,37.0,64.0,0.0,36,3,108,762,0,24,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,10,5,3,True,2,"3,5",3,5
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,8,13,red,Items09,high,full,uneven,False,False,0.0,3,0.0,50.0,100.0,0.0,0,5,0,146,0,47,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,10,5,3,True,2,"3,5",5,3
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,9,10,purple,Items01,high,full,uneven,False,True,0.0,5,1.0,36.0,72.0,2.0,28,4,112,874,1,36,1,True,True,False,1,0,1,0,False,0,0,False,False,0.0,0.0,0.0,0.0,2,4,4,False,2,"4,4",4,4
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,9,10,red,Items01,high,full,uneven,False,False,0.0,3,0.0,50.0,100.0,0.0,0,4,0,146,0,45,0,False,True,False,1,0,1,0,True,1,1,False,False,0.0,0.0,0.0,0.0,2,4,4,False,2,"4,4",4,4
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,10,11,purple,Items03,high,full,uneven,True,False,0.0,5,0.0,26.0,52.0,0.0,48,5,240,1090,0,26,0,False,False,False,0,0,0,0,False,0,0,True,False,1.0,0.0,1.0,0.0,4,3,5,True,2,"3,5",5,3
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,10,11,red,Items03,high,full,uneven,True,True,0.0,3,0.0,32.0,59.0,0.0,41,3,123,269,0,24,0,False,False,False,0,0,0,0,False,0,0,False,True,0.0,1.0,0.0,1.0,4,3,5,True,2,"3,5",3,5
dfrrqJ9CgL6had,dfrrqJ9CgL6hadpurple,11,10,purple,Items07,high,full,uneven,True,False,0.0,5,0.0,39.0,78.0,0.0,22,4,88,1148,0,36,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,8,4,4,False,2,"4,4",4,4
dfrrqJ9CgL6had,dfrrqJ9CgL6hadred,11,10,red,Items07,high,full,uneven,True,True,0.0,3,0.0,50.0,100.0,0.0,0,4,0,269,0,47,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,8,4,4,False,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,0,12,purple,Items07,low,self,uneven,False,True,5.0,5,0.0,53.0,53.0,0.0,47,4,188,188,0,45,0,False,False,False,0,0,0,0,False,0,0,,,,,,,8,4,4,False,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,0,12,red,Items07,low,self,uneven,False,False,5.0,3,0.0,53.0,53.0,0.0,47,4,188,188,0,45,0,False,False,False,0,0,0,0,False,0,0,,,,,,,8,4,4,False,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,1,20,purple,Items05,low,self,uneven,True,False,5.0,5,0.0,76.0,76.0,0.0,24,7,168,344,0,65,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,6,7,7,False,5,"3,2,2,2,2,3",7,7
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,1,20,red,Items05,low,self,uneven,True,True,5.0,3,0.0,100.0,100.0,0.0,0,7,0,188,0,88,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,6,7,7,False,5,"3,2,2,2,2,3",7,7
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,2,10,purple,Items00,low,self,uneven,True,False,5.0,5,0.0,29.0,29.0,0.0,71,4,284,628,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,1,4,4,True,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,2,10,red,Items00,low,self,uneven,True,True,5.0,3,0.0,46.0,46.0,0.0,54,4,216,404,0,43,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,1,4,4,True,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,3,11,purple,Items06,low,self,uneven,False,True,5.0,5,0.0,29.0,29.0,0.0,71,4,284,912,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,7,4,4,True,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,3,11,red,Items06,low,self,uneven,False,False,5.0,3,0.0,48.0,48.0,0.0,52,4,208,600,0,45,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,7,4,4,True,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,4,11,purple,Items01,low,self,uneven,False,True,5.0,5,0.0,37.0,37.0,0.0,63,4,252,1164,0,34,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,2,4,4,False,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,4,11,red,Items01,low,self,uneven,False,False,5.0,3,0.0,48.0,48.0,0.0,52,4,208,796,0,45,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,2,4,4,False,2,"4,4",4,4
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,5,19,purple,Items10,low,self,uneven,False,True,5.0,5,0.0,63.0,63.0,0.0,37,7,259,1423,0,57,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,11,7,7,True,5,"3,2,2,2,2,3",7,7
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,5,19,red,Items10,low,self,uneven,False,False,5.0,3,0.0,70.0,70.0,0.0,30,7,210,994,0,64,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,11,7,7,True,5,"3,2,2,2,2,3",7,7
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,6,11,purple,Items08,low,self,uneven,True,False,5.0,5,0.0,26.0,26.0,0.0,74,5,370,1793,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,9,3,5,True,2,"5,3",5,3
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,6,11,red,Items08,low,self,uneven,True,True,5.0,3,0.0,32.0,32.0,0.0,68,3,204,1177,0,24,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,9,3,5,True,2,"5,3",3,5
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,7,18,purple,Items11,low,self,uneven,True,False,5.0,5,0.0,63.0,63.0,0.0,37,7,259,2037,0,57,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,12,7,7,False,5,"3,2,2,2,2,3",7,7
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,7,18,red,Items11,low,self,uneven,True,True,5.0,3,0.0,70.0,70.0,0.0,30,7,210,1387,0,64,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,12,7,7,False,5,"3,2,2,2,2,3",7,7
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,8,11,purple,Items02,low,self,uneven,False,True,5.0,5,6.0,45.0,45.0,6.0,55,3,165,2202,1,39,6,True,True,False,1,0,6,0,False,0,0,False,False,0.0,0.0,0.0,0.0,3,5,3,True,2,"5,3",3,5
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,8,11,red,Items02,low,self,uneven,False,False,5.0,3,0.0,50.0,50.0,0.0,50,5,250,1616,0,45,0,False,True,False,1,0,6,0,True,1,6,False,False,0.0,0.0,0.0,0.0,3,5,3,True,2,"5,3",5,3
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,9,13,purple,Items09,low,self,uneven,False,True,5.0,5,0.0,37.0,37.0,0.0,63,3,189,2391,0,24,0,False,False,False,0,0,0,0,False,0,0,True,False,1.0,0.0,6.0,0.0,10,5,3,True,2,"3,5",3,5
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,9,13,red,Items09,low,self,uneven,False,False,5.0,3,0.0,50.0,50.0,0.0,50,5,250,1851,0,47,0,False,False,False,0,0,0,0,False,0,0,False,True,0.0,1.0,0.0,6.0,10,5,3,True,2,"3,5",5,3
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,10,18,purple,Items04,low,self,uneven,True,False,5.0,5,0.0,55.0,55.0,0.0,45,7,315,2706,0,49,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,5,7,7,True,5,"3,2,2,2,2,3",7,7
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,10,18,red,Items04,low,self,uneven,True,True,5.0,3,0.0,66.0,66.0,0.0,34,7,238,2074,0,60,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,5,7,7,True,5,"3,2,2,2,2,3",7,7
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGpurple,11,10,purple,Items03,low,self,uneven,False,True,5.0,5,0.0,26.0,26.0,0.0,74,5,370,3076,0,26,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,4,3,5,True,2,"3,5",5,3
dmTiVlq5I8a5zG,dmTiVlq5I8a5zGred,11,10,red,Items03,low,self,uneven,False,False,5.0,3,0.0,27.0,27.0,0.0,73,3,219,2272,0,24,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,4,3,5,True,2,"3,5",3,5
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,0,19,purple,Items04,low,full,uneven,False,True,13.0,3,0.0,58.0,58.0,0.0,42,7,294,294,0,47,0,False,False,True,0,1,0,4,True,1,4,,,,,,,5,7,7,True,5,"3,2,2,2,2,3",7,7
dmejtjxb2oH5lo,dmejtjxb2oH5lored,0,19,red,Items04,low,full,uneven,False,False,13.0,5,4.0,52.0,52.0,4.0,48,7,336,336,1,47,4,True,False,True,0,1,0,4,False,0,0,,,,,,,5,7,7,True,5,"3,2,2,2,2,3",7,7
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,1,10,purple,Items08,low,full,uneven,True,False,13.0,3,0.0,27.0,27.0,0.0,73,5,365,659,0,24,0,False,False,True,0,2,0,11,True,2,11,False,True,0.0,1.0,0.0,4.0,9,3,5,True,2,"5,3",5,3
dmejtjxb2oH5lo,dmejtjxb2oH5lored,1,10,red,Items08,low,full,uneven,True,True,13.0,5,11.0,34.0,34.0,11.0,66,3,198,513,2,34,11,True,False,True,0,2,0,11,False,0,0,True,False,1.0,0.0,4.0,0.0,9,3,5,True,2,"5,3",3,5
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,2,10,purple,Items07,low,full,uneven,True,False,13.0,3,1.0,27.0,27.0,1.0,73,4,292,951,1,24,1,True,True,True,1,2,1,10,True,2,10,False,True,0.0,2.0,0.0,11.0,8,4,4,False,2,"4,4",4,4
dmejtjxb2oH5lo,dmejtjxb2oH5lored,2,10,red,Items07,low,full,uneven,True,True,13.0,5,10.0,34.0,34.0,10.0,66,4,264,768,2,34,10,True,True,True,1,2,1,10,True,1,1,True,False,2.0,0.0,11.0,0.0,8,4,4,False,2,"4,4",4,4
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,3,11,purple,Items01,low,full,uneven,True,False,13.0,3,1.0,48.0,48.0,1.0,52,4,208,1159,1,45,1,True,True,True,1,1,1,1,True,1,1,True,True,1.0,2.0,1.0,10.0,2,4,4,False,2,"4,4",4,4
dmejtjxb2oH5lo,dmejtjxb2oH5lored,3,11,red,Items01,low,full,uneven,True,True,13.0,5,1.0,29.0,29.0,1.0,71,4,284,1040,1,26,1,True,True,True,1,1,1,1,True,1,1,True,True,2.0,1.0,10.0,1.0,2,4,4,False,2,"4,4",4,4
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,4,10,purple,Items02,low,full,uneven,True,False,13.0,3,0.0,27.0,27.0,0.0,73,3,219,1366,0,24,0,False,False,False,0,0,0,0,False,0,0,True,True,1.0,1.0,1.0,1.0,3,5,3,True,2,"5,3",3,5
dmejtjxb2oH5lo,dmejtjxb2oH5lored,4,10,red,Items02,low,full,uneven,True,True,13.0,5,0.0,26.0,26.0,0.0,74,5,370,1410,0,26,0,False,False,False,0,0,0,0,False,0,0,True,True,1.0,1.0,1.0,1.0,3,5,3,True,2,"5,3",5,3
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,5,10,purple,Items00,low,full,uneven,True,False,13.0,3,14.0,27.0,27.0,14.0,73,4,292,1658,3,24,14,True,True,True,3,4,14,14,True,4,14,False,False,0.0,0.0,0.0,0.0,1,4,4,True,2,"4,4",4,4
dmejtjxb2oH5lo,dmejtjxb2oH5lored,5,10,red,Items00,low,full,uneven,True,True,13.0,5,14.0,34.0,34.0,14.0,66,4,264,1659,4,34,14,True,True,True,3,4,14,14,True,3,14,False,False,0.0,0.0,0.0,0.0,1,4,4,True,2,"4,4",4,4
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,6,18,purple,Items05,low,full,uneven,True,False,13.0,3,9.0,55.0,55.0,9.0,45,7,315,1973,3,47,9,True,True,True,3,4,9,14,True,4,14,True,True,3.0,4.0,14.0,14.0,6,7,7,False,5,"3,2,2,2,2,3",7,7
dmejtjxb2oH5lo,dmejtjxb2oH5lored,6,18,red,Items05,low,full,uneven,True,True,13.0,5,14.0,56.0,56.0,14.0,44,7,308,1955,4,53,14,True,True,True,3,4,9,14,True,3,9,True,True,4.0,3.0,14.0,14.0,6,7,7,False,5,"3,2,2,2,2,3",7,7
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,7,11,purple,Items06,low,full,uneven,False,True,13.0,3,0.0,32.0,32.0,0.0,68,4,272,2245,0,24,0,False,False,True,0,1,0,9,True,1,9,True,True,3.0,4.0,9.0,14.0,7,4,4,True,2,"4,4",4,4
dmejtjxb2oH5lo,dmejtjxb2oH5lored,7,11,red,Items06,low,full,uneven,False,False,13.0,5,9.0,34.0,34.0,9.0,66,4,264,2198,1,34,9,True,False,True,0,1,0,9,False,0,0,True,True,4.0,3.0,14.0,9.0,7,4,4,True,2,"4,4",4,4
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,8,11,purple,Items03,low,full,uneven,False,True,13.0,3,14.0,32.0,32.0,14.0,68,5,340,2585,3,24,14,True,True,True,3,5,14,16,True,5,16,False,True,0.0,1.0,0.0,9.0,4,3,5,True,2,"3,5",5,3
dmejtjxb2oH5lo,dmejtjxb2oH5lored,8,11,red,Items03,low,full,uneven,False,False,13.0,5,16.0,26.0,26.0,16.0,74,3,222,2408,5,26,16,True,True,True,3,5,14,16,True,3,14,True,False,1.0,0.0,9.0,0.0,4,3,5,True,2,"3,5",3,5
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,9,11,purple,Items09,low,full,uneven,False,True,13.0,3,0.0,32.0,32.0,0.0,68,3,204,2789,0,24,0,False,False,False,0,0,0,0,False,0,0,True,True,3.0,5.0,14.0,16.0,10,5,3,True,2,"3,5",3,5
dmejtjxb2oH5lo,dmejtjxb2oH5lored,9,11,red,Items09,low,full,uneven,False,False,13.0,5,0.0,26.0,26.0,0.0,74,5,370,2769,0,26,0,False,False,False,0,0,0,0,False,0,0,True,True,5.0,3.0,16.0,14.0,10,5,3,True,2,"3,5",5,3
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,10,18,purple,Items11,low,full,uneven,True,False,13.0,3,2.0,61.0,61.0,2.0,39,7,273,3062,2,55,2,True,True,True,2,3,2,13,True,3,13,False,False,0.0,0.0,0.0,0.0,12,7,7,False,5,"3,2,2,2,2,3",7,7
dmejtjxb2oH5lo,dmejtjxb2oH5lored,10,18,red,Items11,low,full,uneven,True,True,13.0,5,13.0,50.0,50.0,13.0,50,7,350,3104,3,47,13,True,True,True,2,3,2,13,True,2,2,False,False,0.0,0.0,0.0,0.0,12,7,7,False,5,"3,2,2,2,2,3",7,7
dmejtjxb2oH5lo,dmejtjxb2oH5lopurple,11,19,purple,Items10,low,full,uneven,False,True,13.0,3,14.0,68.0,68.0,14.0,32,7,224,3286,2,57,14,True,True,True,2,3,14,13,True,3,13,True,True,2.0,3.0,2.0,13.0,11,7,7,True,5,"3,2,2,2,2,3",7,7
dmejtjxb2oH5lo,dmejtjxb2oH5lored,11,19,red,Items10,low,full,uneven,False,False,13.0,5,13.0,50.0,50.0,13.0,50,7,350,3433,3,47,13,True,True,True,2,3,14,13,True,2,14,True,True,3.0,2.0,13.0,2.0,11,7,7,True,5,"3,2,2,2,2,3",7,7
e5Jo6R4H6phjhc,e5Jo6R4H6phjhcpurple,0,11,purple,Items08,high,self,uneven,True,False,2.0,5,0.0,26.0,52.0,0.0,48,5,240,240,0,26,0,False,False,False,0,0,0,0,False,0,0,,,,,,,9,3,5,True,2,"5,3",5,3
e5Jo6R4H6phjhc,e5Jo6R4H6phjhcred,0,11,red,Items08,high,self,uneven,True,True,2.0,3,0.0,37.0,64.0,0.0,36,3,108,108,0,24,0,False,False,False,0,0,0,0,False,0,0,,,,,,,9,3,5,True,2,"5,3",3,5
e5Jo6R4H6phjhc,e5Jo6R4H6phjhcpurple,1,21,purple,Items11,high,self,uneven,False,True,2.0,5,0.0,50.0,100.0,0.0,0,7,0,210,0,73,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,12,7,7,False,5,"3,2,2,2,2,3",7,7
e5Jo6R4H6phjhc,e5Jo6R4H6phjhcred,1,21,red,Items11,high,self,uneven,False,False,2.0,3,0.0,52.5,100.0,0.0,0,7,0,108,0,78,0,False,False,False,0,0,0,0,False,0,0,False,False,0.0,0.0,0.0,0.0,12,7,7,False,5,"3,2,2,2,2,3",7,7
